source_id,title,category,source_priority,source_type,url_or_query,target_folder,linked_agent,use_case,expected_format,license_status,reliability,disclosure_level,recommended_action,notes
SRC-0078,TreeBASE,Science DB / Standard,P3,database/standard,https://treebase.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Phylogenetic data,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Phylogenetic data
SRC-0079,Open Tree of Life,Science DB / Standard,P3,database/standard,https://tree.opentreeoflife.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Synthetic tree of life,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Synthetic tree of life
SRC-0080,TRY Plant Trait Database,Science DB / Standard,P3,database/standard,https://www.try-db.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Plant traits; access terms required,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Plant traits; access terms required
SRC-0081,Global Biotic Interactions,Science DB / Standard,P3,database/standard,https://www.globalbioticinteractions.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Species interaction data,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Species interaction data
SRC-0082,IUCN Red List,Science DB / Standard,P3,database/standard,https://www.iucnredlist.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Conservation status; use terms apply,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Conservation status; use terms apply
SRC-0083,Species+,Science DB / Standard,P3,database/standard,https://www.speciesplus.net/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,CITES/CMS/MEA species data,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",CITES/CMS/MEA species data
SRC-0084,CITES Checklist of Species,Science DB / Standard,P3,database/standard,https://checklist.cites.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,CITES-listed species checklist,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",CITES-listed species checklist
SRC-0085,CITES Trade Database,Science DB / Standard,P3,database/standard,https://trade.cites.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,International wildlife trade data,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",International wildlife trade data
SRC-0086,Synthetic Biology Open Language SBOL,Science DB / Standard,P3,database/standard,https://sbolstandard.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Biological design standard,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Biological design standard
SRC-0087,SBOL Visual,Science DB / Standard,P3,database/standard,https://sbolstandard.org/visual/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Standard visual symbols for biological designs,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Standard visual symbols for biological designs
SRC-0088,SynBioHub,Science DB / Standard,P3,database/standard,https://synbiohub.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Repository for SBOL designs,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Repository for SBOL designs
SRC-0089,iGEM Registry of Standard Biological Parts,Science DB / Standard,P3,database/standard,https://parts.igem.org/Main_Page,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Parts registry,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Parts registry
SRC-0090,iGEM Safety Policies,Science DB / Standard,P3,database/standard,https://competition.igem.org/deliverables/safety-and-security,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Safety and security practices,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Safety and security practices
SRC-0091,Addgene,Science DB / Standard,P3,database/standard,https://www.addgene.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Plasmid/vector repository,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Plasmid/vector repository
SRC-0092,JBEI ICE Registry Software,Science DB / Standard,P3,database/standard,https://jbei.github.io/ice/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Open-source biological parts registry,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Open-source biological parts registry
SRC-0093,BioParts Search Portal,Science DB / Standard,P3,database/standard,https://bioparts.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Biological parts search portal,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Biological parts search portal
SRC-0094,OpenWetWare,Science DB / Standard,P3,database/standard,https://openwetware.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Protocols and biological engineering knowledge,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Protocols and biological engineering knowledge
SRC-0095,protocols.io,Science DB / Standard,P3,database/standard,https://www.protocols.io/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Protocol repository,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Protocol repository
SRC-0096,Nature Protocol Exchange,Science DB / Standard,P3,database/standard,https://protocolexchange.researchsquare.com/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Protocol preprints,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Protocol preprints
SRC-0097,Benchling Help Center,Science DB / Standard,P3,database/standard,https://help.benchling.com/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,ELN/LIMS workflow reference,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",ELN/LIMS workflow reference
SRC-0098,Opentrons Protocol Library,Science DB / Standard,P3,database/standard,https://protocols.opentrons.com/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Automation protocols,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Automation protocols
SRC-0099,PyLabRobot,Science DB / Standard,P3,database/standard,https://github.com/PyLabRobot/pylabrobot,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Python lab automation framework,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Python lab automation framework
SRC-0100,DOE Systems Biology Knowledgebase KBase,Science DB / Standard,P3,database/standard,https://www.kbase.us/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Systems biology analysis platform,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Systems biology analysis platform
SRC-0101,ModelSEED,Science DB / Standard,P3,database/standard,https://modelseed.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Metabolic model reconstruction,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Metabolic model reconstruction
SRC-0102,BiGG Models,Science DB / Standard,P3,database/standard,http://bigg.ucsd.edu/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Genome-scale metabolic models,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Genome-scale metabolic models
SRC-0103,COBRApy,Science DB / Standard,P3,database/standard,https://opencobra.github.io/cobrapy/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Constraint-based modeling,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Constraint-based modeling
SRC-0104,SBML,Science DB / Standard,P3,database/standard,https://sbml.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Systems biology model standard,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Systems biology model standard
SRC-0105,COMBINE Archive / OMEX,Science DB / Standard,P3,database/standard,https://combinearchive.org/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Computational biology model archive,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Computational biology model archive
SRC-0106,BioModels,Science DB / Standard,P3,database/standard,https://www.ebi.ac.uk/biomodels/,01_RAW_SOURCES/P3_SCIENCE_DATABASES/,R&D Design / Species / Protein / DBTL,Mathematical models of biological systems,HTML/API/CSV/FASTA/PDB/SBOL,Check database-specific terms before bulk download,High,Public,"Store link, verify terms, then ingest metadata first",Mathematical models of biological systems
SRC-0107,CITES Official Website,Regulatory / Government / Official,P4,official/regulatory,https://cites.org/eng,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,Global wildlife trade convention,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",Global wildlife trade convention
SRC-0108,CITES Checklist of Species,Regulatory / Government / Official,P4,official/regulatory,https://checklist.cites.org/,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,Protected species lookup,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",Protected species lookup
SRC-0109,CITES Trade Database,Regulatory / Government / Official,P4,official/regulatory,https://trade.cites.org/,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,Official trade records,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",Official trade records
SRC-0110,Species+,Regulatory / Government / Official,P4,official/regulatory,https://www.speciesplus.net/,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,MEA species legislation/trade data,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",MEA species legislation/trade data
SRC-0111,UNEP-WCMC,Regulatory / Government / Official,P4,official/regulatory,https://www.unep-wcmc.org/,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,Biodiversity and CITES data partner,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",Biodiversity and CITES data partner
SRC-0112,Convention on Biological Diversity CBD,Regulatory / Government / Official,P4,official/regulatory,https://www.cbd.int/,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,CBD policy and biodiversity framework,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",CBD policy and biodiversity framework
SRC-0113,Nagoya Protocol CBD ABS,Regulatory / Government / Official,P4,official/regulatory,https://www.cbd.int/abs/,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,Access and benefit-sharing framework,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",Access and benefit-sharing framework
SRC-0114,ABS Clearing-House,Regulatory / Government / Official,P4,official/regulatory,https://absch.cbd.int/,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,ABS country measures and certificates,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",ABS country measures and certificates
SRC-0115,CBD National Focal Points,Regulatory / Government / Official,P4,official/regulatory,https://www.cbd.int/information/nfp.shtml,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,Country-level regulatory contacts,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",Country-level regulatory contacts
SRC-0116,Cartagena Protocol on Biosafety,Regulatory / Government / Official,P4,official/regulatory,https://bch.cbd.int/protocol/,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,LMO/biosafety protocol,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",LMO/biosafety protocol
SRC-0117,Biosafety Clearing-House,Regulatory / Government / Official,P4,official/regulatory,https://bch.cbd.int/,01_RAW_SOURCES/P4_REGULATORY_GOVERNMENT/,Compliance Gatekeeper / Grant / China Strategy / IP,LMO/biosafety national records,HTML/PDF/CSV/API,Official source; archive PDF/screenshot and cite; bulk terms vary,High,Public,"Store link, verify terms, then ingest metadata first",LMO/biosafety national records
